tenant,app,bw_mbps,rtt_ms,loss,device_cpu,edge_cpu,input_kb,slo_p95_ms,chosen_action,mu_latency_ms,mu_energy_j,p95_conformal_ms,slo_viol,ts
tenantA,app1,20.000,40.000,0.01000,0.500,0.600,1536.0,100.0,edge1:med,700.211,30.14180,708.838,1,1760775581
tenantA,app1,20.000,40.000,0.01000,0.500,0.600,1536.0,140.0,edge1:med,700.211,30.14180,708.838,1,1760775581
tenantA,app1,20.000,40.000,0.01000,0.500,0.600,1536.0,180.0,edge1:med,700.211,30.14180,708.838,1,1760775581
tenantA,app1,20.000,40.000,0.01000,0.500,0.600,1536.0,220.0,edge1:med,700.211,30.14180,708.838,1,1760775581
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,64.0,100.0,edge1:med,180.313,2.85772,190.045,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,64.0,140.0,edge1:med,180.313,2.85772,190.045,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,64.0,180.0,local:med,188.743,4.46518,196.546,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,64.0,220.0,local:med,188.743,4.46518,196.546,0,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,256.0,100.0,edge1:med,278.758,6.19915,288.490,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,256.0,140.0,edge1:med,278.758,6.19915,288.490,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,256.0,180.0,edge1:med,278.758,6.19915,288.490,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,256.0,220.0,edge1:med,278.758,6.19915,288.490,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,1024.0,100.0,edge1:med,604.513,21.72753,614.245,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,1024.0,140.0,edge1:med,604.513,21.72753,614.245,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,1024.0,180.0,edge1:med,604.513,21.72753,614.245,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,1024.0,220.0,edge1:med,604.513,21.72753,614.245,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,1536.0,100.0,edge1:med,763.319,30.14180,773.051,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,1536.0,140.0,edge1:med,763.319,30.14180,773.051,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,1536.0,180.0,edge1:med,763.319,30.14180,773.051,1,1760775582
tenantA,app1,20.000,40.000,0.01000,0.500,0.900,1536.0,220.0,edge1:med,763.319,30.14180,773.051,1,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,64.0,100.0,cloud1:low,131.166,2.23010,141.651,1,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,64.0,140.0,edge1:low,68.780,2.54868,77.976,0,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,64.0,180.0,edge1:low,68.780,2.54868,77.976,0,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,64.0,220.0,edge1:low,68.780,2.54868,77.976,0,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,256.0,100.0,edge1:med,159.873,6.17331,168.098,1,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,256.0,140.0,edge1:med,159.873,6.17331,168.098,1,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,256.0,180.0,edge1:med,159.873,6.17331,168.098,0,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,256.0,220.0,edge1:low,202.341,5.55598,211.537,0,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,1024.0,100.0,edge1:med,462.193,21.70169,470.418,1,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,1024.0,140.0,edge1:med,462.193,21.70169,470.418,1,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,1024.0,180.0,edge1:med,462.193,21.70169,470.418,1,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,1024.0,220.0,edge1:med,462.193,21.70169,470.418,1,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,1536.0,100.0,edge1:med,612.991,30.11596,621.216,1,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,1536.0,140.0,edge1:med,612.991,30.11596,621.216,1,1760775582
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,1536.0,180.0,edge1:med,612.991,30.11596,621.216,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.200,1536.0,220.0,edge1:med,612.991,30.11596,621.216,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,64.0,100.0,edge1:low,85.223,2.54868,94.868,0,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,64.0,140.0,edge1:low,85.223,2.54868,94.868,0,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,64.0,180.0,edge1:low,85.223,2.54868,94.868,0,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,64.0,220.0,edge1:low,85.223,2.54868,94.868,0,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,256.0,100.0,edge1:med,172.814,6.17331,181.441,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,256.0,140.0,edge1:med,172.814,6.17331,181.441,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,256.0,180.0,edge1:med,172.814,6.17331,181.441,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,256.0,220.0,edge1:med,172.814,6.17331,181.441,0,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,1024.0,100.0,edge1:med,486.284,21.70169,494.911,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,1024.0,140.0,edge1:med,486.284,21.70169,494.911,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,1024.0,180.0,edge1:med,486.284,21.70169,494.911,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,1024.0,220.0,edge1:med,486.284,21.70169,494.911,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,1536.0,100.0,edge1:high,623.142,42.16234,633.165,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,1536.0,140.0,edge1:med,642.724,30.11596,651.350,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,1536.0,180.0,edge1:med,642.724,30.11596,651.350,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.600,1536.0,220.0,edge1:med,642.724,30.11596,651.350,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,64.0,100.0,edge1:med,118.331,2.83187,128.063,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,64.0,140.0,edge1:med,118.331,2.83187,128.063,0,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,64.0,180.0,edge1:low,147.414,2.54868,158.294,0,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,64.0,220.0,edge1:low,147.414,2.54868,158.294,0,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,256.0,100.0,edge1:med,230.551,6.17331,240.283,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,256.0,140.0,edge1:low,287.689,5.55598,298.570,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,256.0,180.0,edge1:med,230.551,6.17331,240.283,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,256.0,220.0,edge1:med,230.551,6.17331,240.283,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,1024.0,100.0,edge1:med,544.621,21.70169,554.353,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,1024.0,140.0,edge1:med,544.621,21.70169,554.353,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,1024.0,180.0,cloud1:low,786.865,17.09008,797.350,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,1024.0,220.0,edge1:med,544.621,21.70169,554.353,1,1760775583
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,1536.0,100.0,edge1:med,708.868,30.11596,718.600,1,1760775584
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,1536.0,140.0,edge1:med,708.868,30.11596,718.600,1,1760775584
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,1536.0,180.0,edge1:med,708.868,30.11596,718.600,1,1760775584
tenantA,app1,20.000,80.000,0.00000,0.500,0.900,1536.0,220.0,edge1:med,708.868,30.11596,718.600,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,64.0,100.0,edge1:med,75.673,2.85292,83.898,0,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,64.0,140.0,edge1:low,97.092,2.56763,106.288,0,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,64.0,180.0,edge1:high,73.103,3.99408,82.660,0,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,64.0,220.0,edge1:low,97.092,2.56763,106.288,0,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,256.0,100.0,edge1:low,226.670,5.57492,235.865,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,256.0,140.0,edge1:med,179.336,6.19435,187.561,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,256.0,180.0,edge1:med,179.336,6.19435,187.561,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,256.0,220.0,edge1:med,179.336,6.19435,187.561,0,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,1024.0,100.0,edge1:med,480.625,21.72273,488.850,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,1024.0,140.0,edge1:med,480.625,21.72273,488.850,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,1024.0,180.0,edge1:med,480.625,21.72273,488.850,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,1024.0,220.0,edge1:med,480.625,21.72273,488.850,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,1536.0,100.0,edge1:med,631.423,30.13701,639.648,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,1536.0,140.0,edge1:med,631.423,30.13701,639.648,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,1536.0,180.0,edge1:med,631.423,30.13701,639.648,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.200,1536.0,220.0,edge1:med,631.423,30.13701,639.648,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,64.0,100.0,edge1:med,89.947,2.85292,98.573,0,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,64.0,140.0,edge1:low,114.934,2.56763,124.578,0,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,64.0,180.0,edge1:low,114.934,2.56763,124.578,0,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,64.0,220.0,edge1:low,114.934,2.56763,124.578,0,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,256.0,100.0,edge1:med,192.432,6.19435,201.058,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,256.0,140.0,edge1:med,192.432,6.19435,201.058,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,256.0,180.0,edge1:med,192.432,6.19435,201.058,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,256.0,220.0,edge1:med,192.432,6.19435,201.058,0,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,1024.0,100.0,edge1:med,504.871,21.72273,513.497,1,1760775584
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,1024.0,140.0,edge1:med,504.871,21.72273,513.497,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,1024.0,180.0,edge1:med,504.871,21.72273,513.497,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,1024.0,220.0,edge1:med,504.871,21.72273,513.497,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,1536.0,100.0,edge1:med,661.310,30.13701,669.937,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,1536.0,140.0,edge1:med,661.310,30.13701,669.937,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,1536.0,180.0,edge1:med,661.310,30.13701,669.937,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.600,1536.0,220.0,local:med,702.281,47.08907,710.084,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,64.0,100.0,edge1:med,146.252,2.85292,155.984,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,64.0,140.0,edge1:med,146.252,2.85292,155.984,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,64.0,180.0,edge1:med,146.252,2.85292,155.984,0,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,64.0,220.0,edge1:low,182.315,2.56763,193.196,0,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,256.0,100.0,edge1:med,254.322,6.19435,264.054,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,256.0,140.0,edge1:med,254.322,6.19435,264.054,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,256.0,180.0,cloud1:low,389.971,4.87805,400.456,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,256.0,220.0,edge1:med,254.322,6.19435,264.054,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,1024.0,100.0,edge1:med,567.360,21.72273,577.092,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,1024.0,140.0,edge1:med,567.360,21.72273,577.092,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,1024.0,180.0,edge1:med,567.360,21.72273,577.092,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,1024.0,220.0,edge1:med,567.360,21.72273,577.092,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,1536.0,100.0,edge1:med,731.607,30.13701,741.339,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,1536.0,140.0,edge1:med,731.607,30.13701,741.339,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,1536.0,180.0,edge1:med,731.607,30.13701,741.339,1,1760775585
tenantA,app1,20.000,80.000,0.00300,0.500,0.900,1536.0,220.0,edge1:med,731.607,30.13701,741.339,1,1760775585
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,64.0,100.0,edge1:med,125.349,2.85772,133.574,1,1760775585
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,64.0,140.0,edge1:med,125.349,2.85772,133.574,0,1760775585
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,64.0,180.0,edge1:low,159.187,2.57194,168.383,0,1760775585
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,64.0,220.0,edge1:low,159.187,2.57194,168.383,0,1760775585
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,256.0,100.0,edge1:med,221.778,6.19915,230.003,1,1760775585
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,256.0,140.0,edge1:med,221.778,6.19915,230.003,1,1760775585
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,256.0,180.0,edge1:med,221.778,6.19915,230.003,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,256.0,220.0,edge1:med,221.778,6.19915,230.003,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,1024.0,100.0,edge1:med,536.354,21.72753,544.579,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,1024.0,140.0,edge1:med,536.354,21.72753,544.579,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,1024.0,180.0,edge1:med,536.354,21.72753,544.579,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,1024.0,220.0,edge1:med,536.354,21.72753,544.579,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,1536.0,100.0,edge1:med,685.051,30.14180,693.276,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,1536.0,140.0,edge1:med,685.051,30.14180,693.276,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,1536.0,180.0,edge1:med,685.051,30.14180,693.276,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.200,1536.0,220.0,edge1:med,685.051,30.14180,693.276,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,64.0,100.0,edge1:high,134.859,4.00080,144.882,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,64.0,140.0,edge1:med,139.339,2.85772,147.965,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,64.0,180.0,edge1:med,139.339,2.85772,147.965,0,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,64.0,220.0,edge1:low,176.673,2.57194,186.318,0,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,256.0,100.0,edge1:med,235.068,6.19915,243.694,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,256.0,140.0,edge1:med,235.068,6.19915,243.694,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,256.0,180.0,edge1:med,235.068,6.19915,243.694,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,256.0,220.0,edge1:med,235.068,6.19915,243.694,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,1024.0,100.0,edge1:med,560.794,21.72753,569.420,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,1024.0,140.0,edge1:med,560.794,21.72753,569.420,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,1024.0,180.0,edge1:med,560.794,21.72753,569.420,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,1024.0,220.0,edge1:med,560.794,21.72753,569.420,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,1536.0,100.0,edge1:med,711.793,30.14180,720.419,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,1536.0,140.0,edge1:med,711.793,30.14180,720.419,1,1760775586
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,1536.0,180.0,edge1:med,711.793,30.14180,720.419,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.600,1536.0,220.0,edge1:med,711.793,30.14180,720.419,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,64.0,100.0,edge1:med,190.295,2.85772,200.027,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,64.0,140.0,edge1:med,190.295,2.85772,200.027,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,64.0,180.0,edge1:med,190.295,2.85772,200.027,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,64.0,220.0,edge1:med,190.295,2.85772,200.027,0,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,256.0,100.0,edge1:med,290.313,6.19915,300.045,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,256.0,140.0,edge1:med,290.313,6.19915,300.045,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,256.0,180.0,edge1:med,290.313,6.19915,300.045,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,256.0,220.0,edge1:med,290.313,6.19915,300.045,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,1024.0,100.0,edge1:high,598.199,30.41855,609.507,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,1024.0,140.0,edge1:med,616.638,21.72753,626.370,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,1024.0,180.0,edge1:med,616.638,21.72753,626.370,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,1024.0,220.0,edge1:med,616.638,21.72753,626.370,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,1536.0,100.0,edge1:med,775.444,30.14180,785.176,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,1536.0,140.0,edge1:med,775.444,30.14180,785.176,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,1536.0,180.0,edge1:med,775.444,30.14180,785.176,1,1760775587
tenantA,app1,20.000,80.000,0.01000,0.500,0.900,1536.0,220.0,edge1:med,775.444,30.14180,785.176,1,1760775587
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,64.0,100.0,edge1:med,76.847,2.83187,85.072,0,1760775587
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,64.0,140.0,edge1:low,98.558,2.54868,107.754,0,1760775587
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,64.0,180.0,edge1:low,98.558,2.54868,107.754,0,1760775587
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,64.0,220.0,edge1:low,98.558,2.54868,107.754,0,1760775587
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,256.0,100.0,edge1:med,177.089,6.17331,185.314,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,256.0,140.0,edge1:med,177.089,6.17331,185.314,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,256.0,180.0,edge1:med,177.089,6.17331,185.314,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,256.0,220.0,edge1:med,177.089,6.17331,185.314,0,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,1024.0,100.0,edge1:med,480.112,21.70169,488.337,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,1024.0,140.0,edge1:med,480.112,21.70169,488.337,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,1024.0,180.0,edge1:med,480.112,21.70169,488.337,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,1024.0,220.0,edge1:med,480.112,21.70169,488.337,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,1536.0,100.0,edge1:low,790.511,27.10436,799.707,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,1536.0,140.0,edge1:med,630.409,30.11596,638.634,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,1536.0,180.0,edge1:med,630.409,30.11596,638.634,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.200,1536.0,220.0,edge1:med,630.409,30.11596,638.634,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,64.0,100.0,edge1:med,89.246,2.83187,97.872,0,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,64.0,140.0,edge1:low,114.057,2.54868,123.702,0,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,64.0,180.0,edge1:low,114.057,2.54868,123.702,0,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,64.0,220.0,edge1:low,114.057,2.54868,123.702,0,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,100.0,edge1:low,239.094,5.55598,248.738,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,140.0,edge1:med,189.275,6.17331,197.901,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,180.0,edge1:med,189.275,6.17331,197.901,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,256.0,220.0,edge1:med,189.275,6.17331,197.901,0,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,100.0,edge1:med,503.448,21.70169,512.075,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,140.0,edge1:med,503.448,21.70169,512.075,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,180.0,edge1:med,503.448,21.70169,512.075,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1024.0,220.0,edge1:med,503.448,21.70169,512.075,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,100.0,edge1:med,658.625,30.11596,667.251,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,140.0,edge1:med,658.625,30.11596,667.251,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,180.0,local:med,699.484,47.05618,707.287,1,1760775588
tenantA,app1,20.000,120.000,0.00000,0.500,0.600,1536.0,220.0,edge1:med,658.625,30.11596,667.251,1,1760775589
tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,100.0,edge1:med,139.721,2.83187,149.453,1,1760775589
tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,140.0,edge1:med,139.721,2.83187,149.453,1,1760775589
tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,180.0,edge1:med,139.721,2.83187,149.453,0,1760775589
tenantA,app1,20.000,120.000,0.00000,0.500,0.900,64.0,220.0,edge1:low,174.152,2.54868,185.032,0,1760775589
tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,100.0,edge1:med,245.335,6.17331,255.067,1,1760775589
tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,140.0,edge1:low,306.169,5.55598,317.050,1,1760775589
tenantA,app1,20.000,120.000,0.00000,0.500,0.900,256.0,180.0,edge1:med,245.335,6.17331,255.067,1,1760775589
